GPS Time,Device Time,Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),AccX,AccY,AccZ,Actual engine % torque(%),Air Fuel Ratio,Ambient air temp(°C),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average) ,CO₂ in g/km (Instantaneous),Engine Coolant Temperature(°C),Engine Load(%),Engine Load(Absolute)(%),Engine RPM,Fuel used (trip)(gal),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip Distance(km)
Sun Aug 29 15:30:03 CST 2021,29-Aug.-2021 15:30:01.615,-103.83632698,50.52741546,32.99,3.7900925,629.34375,90.1,0.45613182,-0.83419782,8.38534832,-0.01277321,31.37254906,0.2235496,-0.08613308,-0.1225071,-0,-0,24,13.48850918,217.58880615,223.10760498,89,88.62744904,67.84313965,2366,0.24830596,50.52741623,-103.8363266,16,28,12.61828327,-0,118.76399994,117,31.37254906,-0,14.03816223
Sun Aug 29 15:30:03 CST 2021,29-Aug.-2021 15:30:02.114,-103.83632698,50.52741546,32.99,3.7900925,629.34375,90.1,0.84137625,-1.10010016,9.74746227,0.0495377,33.33333206,0.23745286,-0.1577836,-0.04649663,-0,-0,24,13.48850918,217.58880615,223.10760498,89,89.80392456,69.01960754,2366,0.24830596,50.52741623,-103.8363266,16,28,12.61828327,-0,118.76399994,117,32.94117737,-0,14.0631876
Sun Aug 29 15:30:04 CST 2021,29-Aug.-2021 15:30:02.614,-103.83586247,50.52741333,32.79,3.7900925,629.3503417969,90.2,0.37597227,-1.14436746,9.69721317,-0.02661568,33.33333206,0.20351797,-0.09592023,-0.00743944,-0,-0,24,13.48850918,217.60542297,225.57672119,89,89.80392456,69.01960754,2378,0.24876931,50.52741241,-103.83586121,16,28,12.76332092,-0,118.04399872,117,32.94117737,-0,14.0631876
Sun Aug 29 15:30:04 CST 2021,29-Aug.-2021 15:30:03.113,-103.83586247,50.52741333,32.79,3.7900925,629.3503417969,90.2,0.10169496,-0.60329044,8.83430099,0.00955691,33.33333206,0.21025616,-0.12811723,0.04027675,-0,-0,24,13.48850918,217.60542297,225.57672119,89,92.15686798,69.01960754,2378,0.24876931,50.52741241,-103.83586121,16,28,12.76332092,-0,118.04399872,117,32.94117737,-0,14.09750748
Sun Aug 29 15:30:05 CST 2021,29-Aug.-2021 15:30:03.616,-103.83538889,50.52741398,32.85,3.7900925,630.4388427734,90,0.66789663,-1.64955211,11.23071289,0.05213118,34.90196228,0.1849803,-0.15888122,0.10835995,-0,-0,24,13.48850918,217.60542297,225.57672119,89,92.15686798,70.19607544,2378,0.24876931,50.52741241,-103.83538818,16,28,12.76332092,-0,118.25999451,117,34.90196228,-0,14.09750748
Sun Aug 29 15:30:05 CST 2021,29-Aug.-2021 15:30:04.115,-103.83538889,50.52741398,32.85,3.7900925,630.4388427734,90,0.25244278,-0.99003035,10.32084274,-0.0316877,34.90196228,0.2326965,-0.18815123,-0.24855109,-0,-0,24,13.48850918,217.62432861,226.72080994,89,92.15686798,70.19607544,2458,0.24964745,50.52741241,-103.83538818,16,28,12.76332092,-0,118.25999451,117,34.90196228,-0,14.13374519
Sun Aug 29 15:30:06 CST 2021,29-Aug.-2021 15:30:04.616,-103.8349309,50.52741577,32.92,3.7900925,630.7104492188,89.9,0.58654064,-1.14197457,9.41485977,-0.02459008,34.90196228,0.28029075,-0.08271824,-0.00475641,-0,-0,24,13.48850918,217.62432861,226.72080994,89,92.15686798,70.19607544,2458,0.24964745,50.52741623,-103.83493042,16,28,12.76332092,-0,118.51199341,117,34.90196228,-0,14.13374519
Sun Aug 29 15:30:06 CST 2021,29-Aug.-2021 15:30:05.116,-103.8349309,50.52741577,32.92,3.7900925,630.7104492188,89.9,0.02273181,-0.89312106,9.21356392,0.02080974,34.90196228,0.1902245,-0.14287418,0.02405631,-0,-0,24,13.48850918,217.62432861,226.72080994,89,92.15686798,70.19607544,2458,0.24964745,50.52741623,-103.83493042,16,28,12.76332092,-0,118.51199341,117,34.90196228,-0,14.13374519
Sun Aug 29 15:30:07 CST 2021,29-Aug.-2021 15:30:05.617,-103.83446731,50.52741505,32.85,3.7900925,631.2130126953,89.7,0.68225354,-1.55742848,10.20837975,-0.04959155,34.90196228,0.25123417,-0.08381587,0.02305014,-0,-0,24,13.48850918,217.62432861,226.72080994,89,92.15686798,70.19607544,2458,0.24964745,50.52741623,-103.83446503,16,28,12.76332092,-0,118.25999451,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:07 CST 2021,29-Aug.-2021 15:30:06.114,-103.83446731,50.52741505,32.85,3.7900925,631.2130126953,89.7,0.05982057,-0.93619186,9.67448139,-0.00326307,38.4313736,0.26135671,-0.14863673,-0.09762766,-0,-0,24,13.48850918,217.62432861,226.72080994,89,92.15686798,70.19607544,2458,0.24964745,50.52741623,-103.83446503,16,28,12.76332092,-0,118.25999451,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:08 CST 2021,29-Aug.-2021 15:30:06.619,-103.83400182,50.52741808,32.88,3.7900925,631.5687255859,89.7,0.46091747,-1.74047935,12.00628662,0.04783552,38.4313736,0.19107822,-0.13689823,0.02341596,-0,-0,24,13.48850918,217.62432861,226.72080994,89,92.15686798,72.54901886,2458,0.24964745,50.52741623,-103.83399963,16,28,12.76332092,-0,118.36800385,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:08 CST 2021,29-Aug.-2021 15:30:07.115,-103.83400182,50.52741808,32.88,3.7900925,631.5687255859,89.7,0.40707895,-0.75284183,9.40169907,-0.02036142,38.4313736,0.22647662,-0.10409144,-0.00451241,-0,-0,24,13.48850918,217.62432861,226.72080994,89,92.15686798,72.54901886,2458,0.24964745,50.52741623,-103.83399963,16,28,12.76332092,-0,118.36800385,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:09 CST 2021,29-Aug.-2021 15:30:07.613,-103.83354818,50.52742322,32.84,3.7900925,631.9739990234,89.6,0.32093734,-0.97447699,9.67687416,-0.03888248,38.4313736,0.21757366,-0.12970269,0.02869072,-0,-0,24,13.48850918,217.62432861,226.72080994,89,92.15686798,72.54901886,2458,0.24964745,50.52742386,-103.8335495,16,28,12.76332092,-0,118.22399902,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:09 CST 2021,29-Aug.-2021 15:30:08.111,-103.83354818,50.52742322,32.84,3.7900925,631.9739990234,89.6,0.35324043,-0.84017986,10.25623608,-0.00712441,38.4313736,0.27882725,-0.09811548,0.01719618,-0,-0,24,13.48850918,217.62432861,226.72080994,89,92.15686798,72.54901886,2458,0.24964745,50.52742386,-103.8335495,16,28,12.76332092,-0,118.22399902,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:10 CST 2021,29-Aug.-2021 15:30:08.610,-103.83309327,50.52742367,32.9,3.7900925,631.8203125,89.6,0.11126626,-0.87996054,8.81635475,-0.00923881,38.4313736,0.25367332,-0.13323948,0.11445793,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.15686798,72.54901886,2458,0.25272667,50.52742386,-103.83309174,16,28,13.34347153,-0,118.44000244,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:10 CST 2021,29-Aug.-2021 15:30:09.111,-103.83309327,50.52742367,32.9,3.7900925,631.8203125,89.6,0.70977104,-1.5753746,11.7083807,-0.01497602,38.4313736,0.24403864,-0.07576662,-0.26638746,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.15686798,72.54901886,2458,0.25272667,50.52742386,-103.83309174,16,28,13.34347153,-0,118.44000244,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:11 CST 2021,29-Aug.-2021 15:30:09.617,-103.83263519,50.5274212,32.54,3.7900925,631.466796875,89.9,0.88953179,-0.55663037,6.59581566,-0.01863815,38.4313736,0.22989145,-0.12811723,-0.19107822,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.15686798,72.54901886,2458,0.25272667,50.52742004,-103.83263397,16,28,13.34347153,-0,117.14399719,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:11 CST 2021,29-Aug.-2021 15:30:10.109,-103.83263519,50.5274212,32.54,3.7900925,631.466796875,89.9,0.54107702,-0.9206385,10.30528927,0.06292105,38.4313736,0.26772904,-0.13921544,-0.02744064,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.15686798,72.54901886,2644,0.25272667,50.52742004,-103.83263397,16,28,13.34347153,-0,117.14399719,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:12 CST 2021,29-Aug.-2021 15:30:10.619,-103.83217729,50.52741987,32.91,3.7900925,630.5311279297,89.9,0.87876409,-0.94935238,8.88455009,0.01064758,38.4313736,0.26111278,-0.1521735,-0.03195305,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.15686798,72.54901886,2644,0.25272667,50.52742004,-103.83217621,16,28,13.34347153,-0,118.47599792,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:12 CST 2021,29-Aug.-2021 15:30:11.113,-103.83217729,50.52741987,32.91,3.7900925,630.5311279297,89.9,0.10767702,-1.41864467,9.11904716,-0.01727092,38.4313736,0.20181055,-0.08174257,-0.08088888,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.15686798,72.54901886,2644,0.25272667,50.52742004,-103.83217621,16,28,13.34347153,-0,118.47599792,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:13 CST 2021,29-Aug.-2021 15:30:11.616,-103.83170159,50.52742007,33.07,3.8137226,630.3790283203,90.2,0.70139611,-1.31306148,10.23948669,-0.00228646,38.4313736,0.25538075,-0.07686424,0.01439105,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.15686798,72.54901886,2644,0.25272667,50.52742004,-103.83170319,15,28,13.34347153,-0,119.05199432,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:13 CST 2021,29-Aug.-2021 15:30:12.111,-103.83170159,50.52742007,33.07,3.8137226,630.3790283203,90.2,0.67746788,-0.76959157,10.11147022,0.00624902,38.4313736,0.26455811,-0.10982348,0.01000055,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.15686798,72.54901886,2644,0.25272667,50.52742004,-103.83170319,15,28,13.34347153,-0,119.05199432,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:14 CST 2021,29-Aug.-2021 15:30:12.611,-103.83123775,50.52741479,33.05,3.7900925,630.7139892578,90.1,0.04905286,-0.69062841,9.50100136,-0.03582265,38.4313736,0.25708818,-0.0866209,-0.0962861,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.54901886,72.54901886,2644,0.25272667,50.52741623,-103.83123779,16,28,13.34347153,-0,118.97999573,117,36.86274719,-0,14.13374519
Sun Aug 29 15:30:14 CST 2021,29-Aug.-2021 15:30:13.113,-103.83123775,50.52741479,33.05,3.7900925,630.7139892578,90.1,0.44656053,-1.11685002,8.88215733,-0.01514869,38.4313736,0.29565749,-0.15168568,0.03832546,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.54901886,72.54901886,2644,0.25272667,50.52741623,-103.83123779,16,28,13.34347153,-0,118.97999573,117,34.11764908,-0,14.13374519
Sun Aug 29 15:30:15 CST 2021,29-Aug.-2021 15:30:13.615,-103.83077181,50.5274168,33.04,3.7900925,630.8559570313,89.9,0.20937198,-1.31904352,9.37777138,-0.02760613,34.50980377,0.10311577,-0.0925054,-0.14985625,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.54901886,72.54901886,2644,0.25272667,50.52741623,-103.8307724,16,28,13.34347153,-0,118.94400024,117,34.11764908,-0,14.13374519
Sun Aug 29 15:30:15 CST 2021,29-Aug.-2021 15:30:14.117,-103.83077181,50.5274168,33.04,3.7900925,630.8559570313,89.9,0.40707895,-1.24845517,9.67089176,-0.00018598,34.50980377,0.24220926,-0.10433535,0.01841573,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.54901886,72.54901886,2644,0.25272667,50.52741623,-103.8307724,16,28,13.34347153,-0,118.94400024,117,34.11764908,-0,14.13374519
Sun Aug 29 15:30:16 CST 2021,29-Aug.-2021 15:30:14.615,-103.83030778,50.52742126,33.07,3.7900925,631.2138671875,90,0.69302124,-1.38364971,9.77617645,-0.02565464,34.50980377,0.2303793,-0.14631952,-0.04259395,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.54901886,69.80392456,2644,0.25272667,50.52742004,-103.83030701,15,28,13.34347153,-0,119.05199432,117,34.11764908,-0,14.13374519
Sun Aug 29 15:30:16 CST 2021,29-Aug.-2021 15:30:15.115,-103.83030778,50.52742126,33.07,3.7900925,631.2138671875,90,-0.26799613,-1.05104733,9.46630573,-0.02114886,34.50980377,0.23672113,-0.1167751,0.03295922,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.54901886,69.80392456,2644,0.25272667,50.52742004,-103.83030701,15,28,13.34347153,-0,119.05199432,117,34.11764908,-0,14.13374519
Sun Aug 29 15:30:17 CST 2021,29-Aug.-2021 15:30:15.616,-103.82984226,50.52742501,33.08,3.7900925,631.626953125,89.7,-0.07178468,-1.18863463,8.75294495,-0.04179247,34.50980377,0.17400405,-0.11384811,-0.12689769,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.54901886,69.80392456,2644,0.25272667,50.52742386,-103.82984161,15,28,13.34347153,-0,119.08800507,117,34.11764908,-0,14.13374519
Sun Aug 29 15:30:17 CST 2021,29-Aug.-2021 15:30:16.115,-103.82984226,50.52742501,33.08,3.7900925,631.626953125,89.7,0.1698904,-0.94337034,9.02931595,-0.04757131,34.50980377,0.23428194,-0.10677452,-0.03122131,-0,-0,24,13.48850918,217.68101501,245.00027466,89,92.54901886,69.80392456,2644,0.25272667,50.52742386,-103.82984161,15,28,13.34347153,-0,119.08800507,117,34.11764908,-0,14.13374519
Sun Aug 29 15:30:18 CST 2021,29-Aug.-2021 15:30:16.617,-103.82937014,50.52742795,33.14,3.7900925,630.5157470703,89.6,0.46450669,-1.32861483,9.51176929,-0.01842103,34.50980377,0.19339542,-0.15388094,-0.0287822,-0,-0,24,13.48850918,217.75209045,252.08151245,89,92.54901886,69.80392456,2526,0.25272667,50.52742767,-103.82936859,15,28,12.76332092,-0,119.30399323,117,34.11764908,-0,14.13374519
Sun Aug 29 15:30:18 CST 2021,29-Aug.-2021 15:30:17.115,-103.82937014,50.52742795,33.14,3.7900925,630.5157470703,89.6,0.78993058,-0.31615168,9.45434093,-0.02555186,34.50980377,0.20290817,-0.14043503,-0.12433647,-0,-0,24,13.48850918,217.75209045,252.08151245,89,92.54901886,69.80392456,2526,0.25272667,50.52742767,-103.82936859,15,28,12.76332092,-0,119.30399323,117,34.11764908,-0,14.13374519
Sun Aug 29 15:30:19 CST 2021,29-Aug.-2021 15:30:17.618,-103.82890349,50.52743404,33.21,3.7900925,630.7960205078,89.6,0.73130643,-0.42143589,9.6254282,0.01628152,34.50980377,0.22269592,-0.11214069,0.02365997,-0,-0,24,13.48850918,217.75209045,252.08151245,89,92.54901886,69.80392456,2526,0.25272667,50.5274353,-103.8289032,16,28,12.76332092,-0,119.55599213,117,34.11764908,-0,14.13374519
Sun Aug 29 15:30:19 CST 2021,29-Aug.-2021 15:30:18.114,-103.82890349,50.52743404,33.21,3.7900925,630.7960205078,89.6,0.5482555,-0.8632108,9.47348404,-0.02250483,34.50980377,0.30285302,-0.06003399,0.04161831,-0,-0,24,13.48850918,217.75209045,252.08151245,89,89.80392456,69.80392456,2526,0.25272667,50.5274353,-103.8289032,16,28,12.76332092,-0,119.55599213,118,33.72549057,-0,14.13374519
Sun Aug 29 15:30:20 CST 2021,29-Aug.-2021 15:30:18.615,-103.82842415,50.52744452,33.21,3.7900925,630.646484375,89.7,0.77916288,-0.95054877,10.17248726,-0.05752601,34.11764908,0.21903716,-0.13299556,0.00585397,-0,-0,24,13.48850918,217.75209045,252.08151245,89,89.80392456,69.01960754,2526,0.25272667,50.52744293,-103.82842255,15,28,12.76332092,-0,119.55599213,118,33.72549057,-0,14.13374519
Sun Aug 29 15:30:20 CST 2021,29-Aug.-2021 15:30:19.118,-103.82842415,50.52744452,33.21,3.7900925,630.646484375,89.7,0.72293156,-1.01874423,8.36381245,-0.03891095,34.11764908,0.19766396,-0.12165344,-0.05552154,-0,-0,24,13.48850918,217.79545593,238.79032898,89,89.80392456,69.01960754,2395,0.25435531,50.52744293,-103.82842255,15,28,12.76332092,-0,119.55599213,118,33.72549057,-0,14.13374519
Sun Aug 29 15:30:21 CST 2021,29-Aug.-2021 15:30:19.612,-103.82794733,50.52744798,33.19,3.7900925,631.052734375,89.8,0.79591262,-1.44018018,10.246665,0.00753072,34.11764908,0.21671996,-0.13714215,-0.02244032,-0,-0,24,13.48850918,217.79545593,238.79032898,89,90.98039246,69.01960754,2395,0.25435531,50.52744675,-103.82794952,15,28,12.76332092,-0,119.48399353,118,33.33333206,-0,14.18074894
Sun Aug 29 15:30:21 CST 2021,29-Aug.-2021 15:30:20.114,-103.82794733,50.52744798,33.19,3.7900925,631.052734375,89.8,0.58654064,-1.00558376,9.54407215,-0.01746702,33.33333206,0.19839573,-0.10140835,-0.17107706,-0,-0,24,13.48850918,217.81318665,226.4065094,89,90.98039246,68.23529053,2357,0.2551854,50.52744675,-103.82794952,15,28,12.76332092,-0,119.48399353,118,33.33333206,-0,14.18074894
Sun Aug 29 15:30:22 CST 2021,29-Aug.-2021 15:30:20.615,-103.82747504,50.52745209,33.27,3.7900925,631.640625,89.7,0.09332009,-1.22931266,9.77019405,0.01064801,33.72549057,0.18900493,-0.10433535,-0.09274934,-0,-0,24,13.48850918,217.81318665,226.4065094,89,89.41176605,68.62744904,2357,0.2551854,50.52745056,-103.8274765,16,28,12.76332092,-0,119.77199554,118,33.33333206,-0,14.21585369
Sun Aug 29 15:30:22 CST 2021,29-Aug.-2021 15:30:21.118,-103.82747504,50.52745209,33.27,3.7900925,631.640625,89.7,0.12921242,-1.0223335,10.1904335,0.00306276,32.94117737,0.22428137,-0.10299382,-0.03231896,-0,-0,24,13.48850918,217.82345581,222.81425476,89,89.41176605,68.62744904,2398,0.25558022,50.52745056,-103.8274765,16,28,12.76332092,-0,119.77199554,118,33.33333206,-0,14.23715878
Sun Aug 29 15:30:23 CST 2021,29-Aug.-2021 15:30:21.613,-103.82700758,50.52745742,33.19,3.7900925,632.0073242188,89.5,0.30418757,-0.750449,8.97547817,-0.01431067,32.94117737,0.22733033,-0.09884723,0.01536679,-0,-0,24,13.48850918,217.83633423,224.11408997,89,89.41176605,68.23529053,2398,0.25611901,50.52745819,-103.82701111,16,28,12.61828327,-0,119.48399353,118,33.33333206,-0,14.23715878
Sun Aug 29 15:30:23 CST 2021,29-Aug.-2021 15:30:22.115,-103.82700758,50.52745742,33.19,3.7900925,632.0073242188,89.5,1.06061864,-0.71216387,7.67198753,-0.0145032,32.94117737,0.21598822,-0.14546581,0.08360243,-0,-0,24,13.48850918,217.83633423,224.11408997,89,89.41176605,68.23529053,2418,0.25611901,50.52745819,-103.82701111,16,28,12.61828327,-0,119.48399353,118,33.33333206,-0,14.23715878
Sun Aug 29 15:30:24 CST 2021,29-Aug.-2021 15:30:22.617,-103.82653965,50.5274568,33.13,3.7900925,631.9429931641,89.6,0.28145576,-1.57298183,8.73858833,0.01349566,32.94117737,0.26172259,-0.12092169,0.07991324,-0,-0,24,13.48850918,217.83633423,224.11408997,89,90.98039246,68.23529053,2418,0.25611901,50.52745819,-103.82653809,17,28,12.61828327,-0,119.26799774,118,33.33333206,-0,14.27993393
Sun Aug 29 15:30:24 CST 2021,29-Aug.-2021 15:30:23.116,-103.82653965,50.5274568,33.13,3.7900925,631.9429931641,89.6,0.34247273,-0.70019972,8.32433128,-0.02467008,32.94117737,0.26233235,-0.09457869,0.10714039,-0,-0,24,13.48850918,217.83633423,224.11408997,89,90.98039246,68.23529053,2418,0.25611901,50.52745819,-103.82653809,17,28,12.61828327,-0,119.26799774,118,34.90196228,-0,14.27993393
Sun Aug 29 15:30:25 CST 2021,29-Aug.-2021 15:30:23.618,-103.82607252,50.52745748,33.1,3.7900925,632.0715332031,89.7,0.2117648,-1.13359976,10.30169964,0.0567079,32.94117737,0.27150974,-0.16229606,0.14570977,-0,-0,24,13.48850918,217.83633423,224.11408997,89,90.98039246,68.23529053,2418,0.25611901,50.52745819,-103.82607269,17,28,12.61828327,-0,119.1599884,118,34.90196228,-0,14.27993393
Sun Aug 29 15:30:25 CST 2021,29-Aug.-2021 15:30:24.118,-103.82607252,50.52745748,33.1,3.7900925,632.0715332031,89.7,0.72293156,-1.59571362,10.39412212,0.06407043,32.94117737,0.25745404,-0.07332744,0.04003283,-0,-0,24,13.48850918,217.83633423,224.11408997,89,90.98039246,68.23529053,2418,0.25611901,50.52745819,-103.82607269,17,28,12.61828327,-0,119.1599884,118,34.90196228,-0,14.27993393
Sun Aug 29 15:30:26 CST 2021,29-Aug.-2021 15:30:24.617,-103.82560924,50.52745913,33.02,3.7900925,632.7219238281,89.8,0.36520454,-0.93858469,8.29083157,-0.019215,38.03921509,0.177053,-0.12677568,0.1729064,-0,-0,24,13.48850918,217.83633423,224.11408997,89,90.98039246,68.23529053,2418,0.25611901,50.52745819,-103.8256073,17,28,12.61828327,-0,118.87200165,118,34.90196228,-0,14.27993393
Sun Aug 29 15:30:26 CST 2021,29-Aug.-2021 15:30:25.115,-103.82560924,50.52745913,33.02,3.7900925,632.7219238281,89.8,0.56261241,-1.18384898,10.22632599,-0.01739685,38.03921509,0.22525704,-0.08491349,-0.11567748,-0,-0,24,13.48850918,217.83633423,224.11408997,89,90.98039246,71.37255096,2418,0.25611901,50.52745819,-103.8256073,17,28,12.61828327,-0,118.87200165,118,34.90196228,-0,14.27993393
Sun Aug 29 15:30:27 CST 2021,29-Aug.-2021 15:30:25.618,-103.82514152,50.52745789,32.96,3.7900925,633.1005859375,89.9,0.50159544,-0.7396813,9.54167938,-0.01258909,38.03921509,0.19498087,-0.08442566,0.14278273,-0,-0,24,13.48850918,217.83633423,224.11408997,90,90.98039246,71.37255096,2418,0.25611901,50.52745819,-103.82514191,17,28,12.61828327,-0,118.6559906,118,34.90196228,-0,14.27993393
Sun Aug 29 15:30:27 CST 2021,29-Aug.-2021 15:30:26.117,-103.82514152,50.52745789,32.96,3.7900925,633.1005859375,89.9,-0.02751746,-0.34366915,11.41256714,0.17069924,38.03921509,0.21623214,-0.06296099,-0.04625272,-0,-0,24,13.48850918,217.8636322,231.17828369,90,90.98039246,71.37255096,2567,0.25872859,50.52745819,-103.82514191,17,28,12.90835857,-0,118.6559906,118,34.90196228,-0,14.27993393
Sun Aug 29 15:30:28 CST 2021,29-Aug.-2021 15:30:26.623,-103.82467781,50.52746052,32.87,3.7900925,633.6259765625,89.8,0.32691941,-0.64037913,9.71994495,-0.03034677,38.03921509,0.22989145,-0.05552153,0.02454413,-0,-0,24,13.48850918,217.8636322,231.17828369,90,90.98039246,71.37255096,2567,0.25872859,50.52746201,-103.82467651,17,28,12.90835857,-0,118.3319931,117,34.90196228,-0,14.40951061
Sun Aug 29 15:30:28 CST 2021,29-Aug.-2021 15:30:27.117,-103.82467781,50.52746052,32.87,3.7900925,633.6259765625,89.8,0.73130643,-1.67706954,7.96151924,-0.07141523,38.03921509,0.21854934,-0.11079915,-0.18668772,-0,-0,24,13.48850918,217.8636322,231.17828369,90,90.98039246,71.37255096,2567,0.25872859,50.52746201,-103.82467651,17,28,12.90835857,-0,118.3319931,117,34.90196228,-0,14.40951061
Sun Aug 29 15:30:29 CST 2021,29-Aug.-2021 15:30:27.616,-103.82420627,50.52745899,32.92,3.7900925,634.1313476563,89.8,0.15912271,-0.16151553,9.27846909,0.02440665,38.03921509,0.20671937,-0.07905949,0.07954732,-0,-0,24,13.48850918,217.8636322,231.17828369,90,90.98039246,71.37255096,2567,0.25872859,50.52745819,-103.82420349,16,28,12.90835857,-0,118.51199341,117,34.90196228,-0,14.40951061
Sun Aug 29 15:30:29 CST 2021,29-Aug.-2021 15:30:28.117,-103.82420627,50.52745899,32.92,3.7900925,634.1313476563,89.8,0.76959157,-0.77078801,8.84267616,-0.04709108,38.03921509,0.26931447,-0.03003224,-0.18851709,-0,-0,24,13.48850918,217.8636322,231.17828369,90,97.64706421,71.37255096,2567,0.25872859,50.52745819,-103.82420349,16,28,12.90835857,-0,118.51199341,117,34.90196228,-0,14.40951061
Sun Aug 29 15:30:30 CST 2021,29-Aug.-2021 15:30:28.615,-103.82374424,50.52745907,32.95,3.7900925,634.5583496094,89.7,0.46091747,-0.4549354,9.26770115,-0.0186915,38.03921509,0.22489117,-0.15680793,0.03881328,-0,-0,24,13.48850918,217.8636322,231.17828369,90,97.64706421,71.37255096,2567,0.25872859,50.52745819,-103.82374573,15,28,12.90835857,-0,118.62000275,117,34.90196228,-0,14.40951061
